i , Uh , Ur , E.Uh , E.Ur
834,0.483505,1.68572
835,0.483057,1.68465
836,0.482608,1.68359
837,0.48216,1.68253
838,0.481711,1.68146
839,0.481263,1.6804
840,0.480814,1.67934
841,0.480365,1.67828
842,0.479917,1.67722
843,0.479468,1.67615
844,0.479019,1.67509
845,0.47857,1.67403
846,0.478121,1.67297
847,0.477672,1.67191
848,0.477223,1.67085
849,0.476773,1.66979
850,0.476324,1.66873
851,0.475875,1.66767
852,0.475425,1.66661
853,0.474975,1.66555
854,0.474526,1.6645
855,0.474076,1.66344
856,0.473626,1.66238
857,0.473176,1.66132
858,0.472726,1.66026
859,0.472276,1.65921
860,0.471825,1.65815
861,0.471375,1.65709
862,0.470924,1.65604
863,0.470474,1.65498
864,0.470023,1.65393
865,0.469572,1.65287
866,0.469121,1.65182
867,0.46867,1.65076
868,0.468218,1.64971
869,0.467767,1.64866
870,0.467315,1.6476
871,0.466864,1.64655
872,0.466412,1.6455
873,0.46596,1.64445
874,0.465508,1.6434
875,0.465056,1.64234
876,0.464603,1.64129
877,0.464151,1.64024
878,0.463698,1.63919
879,0.463245,1.63814
880,0.462792,1.6371
881,0.462339,1.63605
882,0.461886,1.635
883,0.461433,1.63395
884,0.460979,1.6329
885,0.460525,1.63186
886,0.460071,1.63081
887,0.459617,1.62977
888,0.459163,1.62872
889,0.458709,1.62768
890,0.458254,1.62663
891,0.4578,1.62559
892,0.457345,1.62455
893,0.45689,1.6235
894,0.456434,1.62246
895,0.455979,1.62142
896,0.455524,1.62038
897,0.455068,1.61934
898,0.454612,1.6183
899,0.454156,1.61726
900,0.4537,1.61622
901,0.453243,1.61518
902,0.452787,1.61415
903,0.45233,1.61311
904,0.451873,1.61207
905,0.451416,1.61104
906,0.450958,1.61
907,0.450501,1.60897
908,0.450043,1.60793
909,0.449585,1.6069
910,0.449127,1.60587
911,0.448669,1.60484
912,0.448211,1.6038
913,0.447752,1.60277
914,0.447293,1.60174
915,0.446834,1.60071
916,0.446375,1.59969
917,0.445916,1.59866
918,0.445456,1.59763
919,0.444997,1.5966
920,0.444537,1.59558
921,0.444076,1.59455
922,0.443616,1.59353
923,0.443156,1.59251
924,0.442695,1.59148
925,0.442234,1.59046
926,0.441773,1.58944
927,0.441312,1.58842
928,0.44085,1.5874
929,0.440389,1.58638
930,0.439927,1.58536
931,0.439465,1.58434
932,0.439002,1.58333
933,0.43854,1.58231
934,0.438077,1.58129
935,0.437615,1.58028
936,0.437152,1.57927
937,0.436688,1.57825
938,0.436225,1.57724
939,0.435762,1.57623
940,0.435298,1.57522
941,0.434834,1.57421
942,0.43437,1.5732
943,0.433905,1.57219
944,0.433441,1.57119
945,0.432976,1.57018
946,0.432511,1.56917
947,0.432046,1.56817
948,0.431581,1.56717
949,0.431116,1.56616
950,0.43065,1.56516
951,0.430185,1.56416
952,0.429719,1.56316
953,0.429252,1.56216
954,0.428786,1.56116
955,0.42832,1.56016
956,0.427853,1.55917
957,0.427386,1.55817
958,0.426919,1.55718
959,0.426452,1.55618
960,0.425985,1.55519
961,0.425517,1.5542
962,0.42505,1.55321
963,0.424582,1.55222
964,0.424114,1.55123
965,0.423646,1.55024
966,0.423178,1.54925
